epoch,label,phase,pid,comm,cpu,mem,rss_kb
1783238290.771808000,copy_quarantined_rep1,after,20461,trustd,0.0,0.1,9136
1783238290.771808000,copy_quarantined_rep1,after,20462,trustd,0.0,0.0,3344
1783238290.771808000,copy_quarantined_rep1,after,22673,codex,0.0,0.0,2192
1783238290.771808000,copy_quarantined_rep1,after,36402,codex,0.0,0.0,672
1783238290.771808000,copy_quarantined_rep1,after,46907,codex,0.0,0.0,4480
1783238290.771808000,copy_quarantined_rep1,after,67200,codex,0.0,0.0,7744
1783238290.771808000,copy_quarantined_rep1,after,72530,syspolicyd,22.4,0.5,76128
1783238290.771808000,copy_quarantined_rep1,after,72645,syspolicyd,1.3,0.0,2576
1783238290.771808000,copy_quarantined_rep1,after,88895,trustd,0.0,0.1,16160
1783238290.771808000,copy_quarantined_rep1,after,89129,trustd,1.8,0.1,14896
1783238290.771808000,copy_quarantined_rep1,after,97096,codex,0.1,1.7,279552
1783238290.771808000,copy_quarantined_rep1,after,97226,codex,0.0,0.3,47808
1783238290.792208000,project_clean_rep1,before,909,codex,0.0,0.0,1616
1783238290.792208000,project_clean_rep1,before,4630,codex,0.0,0.0,640
1783238290.792208000,project_clean_rep1,before,20460,trustd,0.0,0.0,5776
1783238290.792208000,project_clean_rep1,before,20461,trustd,0.0,0.1,9136
1783238290.792208000,project_clean_rep1,before,20462,trustd,0.0,0.0,3344
1783238290.792208000,project_clean_rep1,before,22673,codex,0.0,0.0,2192
1783238290.792208000,project_clean_rep1,before,36402,codex,0.0,0.0,672
